,page,job_id,title,role_id,listing_date,teaser,classification,subClassification,workType,location,suburbWhereValue,salary,companyName,company_advertiser,isPrivateAdvertiser
230,11,59631681,DATA ENGINEER,data-engineer,2023-01-07T02:07:47Z,"Join our experienced, best in class, close-knit team on the Sunshine Coast. Our verified, robust and profitable track record is ready for scale.",Information & Communication Technology,Other,Full Time,Sunshine Coast,Maroochydore QLD 4558,,,Edge Stackers,False
231,11,59819086,Support Engineer - Data,support-engineer,2023-01-23T05:52:55Z,"We're looking for switched on, energetic and highly motivated individuals eager to work in a fast paced and close-knit team.",Information & Communication Technology,Help Desk & IT Support,Full Time,Sydney,Sydney NSW 2000,,Vocus,Vocus,False
232,11,59678293,Data Engineer - Contract - Remote,data-engineer,2023-01-11T01:19:20Z,Azure Data Engineer - Contract,Information & Communication Technology,Developers/Programmers,Contract/Temp,Sydney,Sydney NSW 2000,,Verse Group,Verse Group,False
233,11,59793734,Data Centre Engineer,data-centre-engineer,2023-01-20T01:19:51Z,"•	Permanent Opportunity with Excellent Career Potential
•	Excellent Culture
•	Must be an Australian Citizen.
•	Salary $75K Package",Information & Communication Technology,Engineering - Hardware,Full Time,Canberra,Fyshwick ACT 2609,"$70,000 – $75,000 per year",Green Light,Green Light PS Pty Ltd,False
234,11,59697944,Lead Data Engineer,data-engineer,2023-01-12T03:39:24Z,"A recognised business is looking for a Lead Data Engineer with Snowflake data warehouse experience. Permanent position, Melbourne based, WFH option.",Information & Communication Technology,Engineering - Software,Full Time,Melbourne,,"$180,000 - $190,000 including superannuation",,Private Advertiser,True
235,11,59701940,Senior Data Engineer,data-engineer,2023-01-12T06:35:53Z,"Join our highly talented Technology team. Newcastle-based organisation. Permanent, full-time role with WFH options available.",Information & Communication Technology,Database Development & Administration,Full Time,Sydney,Sydney NSW 2000,,Newcastle Permanent Building Society,Newcastle Permanent Building Society,False
236,11,59728060,Senior Data Warehouse Engineer,Data-Warehouse-Engineer,2023-01-16T00:04:39Z,Incredible team  - Modern Tech Stack - North Sydney Location,Information & Communication Technology,Other,Full Time,Sydney,North Sydney NSW 2060,,Intelligen Pty Ltd,Intelligen Pty Ltd,False
237,11,59702721,Data Visualisation Engineer,data-visualisation-engineer,2023-01-12T07:45:20Z,"As a Data Visualisation Engineer, you will contribute to the on-going development and support of the Operations Planning reporting platform.","Mining, Resources & Energy",Mining - Operations,Full Time,Perth,Perth WA 6000,ASAP Start. World Class Team. Perth Based.,Fortescue Metals Group,Fortescue Metals Group Ltd,False
238,11,59697733,Senior Azure Data Engineer (Multiple Positions),data-engineer,2023-01-12T03:31:03Z,"We are seeking a Data Engineer who will be responsible for developing & maintaining the data architecture, models, & standards.",Information & Communication Technology,Database Development & Administration,Contract/Temp,Sydney,Parramatta NSW 2150,,Easy Authoring,Easy Authoring Pty Ltd,False
239,11,59683546,Senior Data Engineer / Data Analyst,data-engineer,2023-01-11T04:48:13Z,Simplyai is one of Australia's leading Data Consulting Companies so you will be working with a great team using the latest technologies,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,,,Simplyai,False
240,11,59750181,Senior Engineer - Big Data / Databricks,engineer,2023-01-17T03:02:32Z,"We are currently recruiting A Senior Engineer to work in a dynamic Australian supermarket, retail, and consumer services chain.",Information & Communication Technology,Engineering - Network,Contract/Temp,Melbourne,Hartwell VIC 3124,,Peoplebank,Peoplebank Australia VIC,False
241,11,59681113,Senior Data Engineer,data-engineer,2023-01-11T03:18:11Z,Our goal is to help the business we support unlock the full potential of their data,Information & Communication Technology,Developers/Programmers,Full Time,Sydney,Sydney NSW 2000,Salary commensurate to experience,Macquarie Group,Macquarie Group Limited,False
242,12,59752139,Lead Geologist,geologist,2023-01-17T04:18:20Z,Earth AI is looking for a Senior Geologist to lead our NSW exploration efforts.,"Mining, Resources & Energy",Mining - Exploration & Geoscience,Full Time,Sydney,Sydney NSW 2000,"$120,000 - $140,000 per year + 4x Quarterly Bonus",Earth AI,Earth AI,False
243,12,59748556,Enterprise Data Architect,enterprise-data-architect,2023-01-17T01:58:49Z,We are looking for a talented Enterprise Data Architect to join our team!,Information & Communication Technology,Architects,Full Time,Melbourne,Melbourne VIC 3000,,Attra Pty Ltd,Attra Pty Ltd,False
244,12,59870737,Data Center Engineer,data-centre-engineer,2023-01-26T09:49:54Z,Start your career as a Data Center Engineer at NTS! We offer an outstanding value proposition with a broad range of different benefit.,Information & Communication Technology,Engineering - Network,Full Time,Sunshine Coast,Birtinya QLD 4575,,,NTS Network Australia PTY LTD,False
245,12,59727114,Senior Business Intelligence Data Engineer (Fixed Term),data-engineer,2023-01-15T23:29:30Z,An exciting opportunity for a data-engineering specialist driving efficiency and innovation as part of Deakin’s Business Strategy & Intelligence team.,Information & Communication Technology,Business/Systems Analysts,Full Time,Melbourne,Melbourne VIC 3000,"HEW 8 - $105,612 - $120,918 + 17% Superannuation",Deakin University,Deakin University,False
246,12,59823505,"Senior Software Engineer | Greenfield, Data Projects",software-engineer,2023-01-23T22:10:32Z,"Enterprise Product Based Company ~ Senior Developer ~ Greenfield Projects with Data ~ .Net Core, React, Azure, RabbitMQ, Microservices ~",Information & Communication Technology,Engineering - Software,Full Time,Brisbane,Brisbane QLD 4000,$140-160k+Super+Bonus,TrooCoo,Troocoo,False
247,12,59790213,Senior AI Systems Engineer,systems-engineer,2023-01-19T23:24:36Z,"Developing and managing ML/AI systems. Experience on modern cloud-based architectures and APIs using Python, SQL, Data Engineer.",Information & Communication Technology,Engineering - Network,Full Time,Sydney,Sydney NSW 2000,,Pearson,Pearson Australia,False
248,12,59656005,Data Engineer (Machine Learning),machine-learning-engineer,2023-01-09T22:36:06Z,Looking for exceptional Machine Learning Engineers for an e-commerce Tech company - Sydney based,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,$180k Package,Charterhouse,Charterhouse,False
249,12,59673836,Data Engineer,data-engineer,2023-01-10T22:25:15Z,"Hiring Senior Data Engineer, Melbourne/ Sydney!",Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Melbourne VIC 3000,,HCL Australia Services,HCL Australia Services Pty Ltd,False
250,12,59648451,Associate Data Engineer - Special Measures - Disability,data-engineer,2023-01-09T04:50:24Z,Begin your Data career as a key part of the Data Insights team that ensures Coles continue to provide exceptional customer experiences and services.,Information & Communication Technology,Database Development & Administration,Full Time,Melbourne,Hawthorn East VIC 3123,,Randstad,Randstad Technologies,False
251,12,59847394,Data Modeler,data-modeller,2023-01-25T02:15:57Z,Full Circle Partners are currently seeking a Data Modeler to join their team on an exciting project.,Information & Communication Technology,Database Development & Administration,Contract/Temp,Perth,Perth WA 6000,,Full Circle Partners,Full Circle Partners,False
252,12,59628649,Data Engineer,data-engineer,2023-01-06T05:42:15Z,Data Engineering position within a high calibre Technology team,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,$150k - $160k + super,TrooCoo,Troocoo,False
253,12,59695312,Technical Support Engineer - Data Engineering,technical-support-engineer,2023-01-12T01:53:29Z,"Work closely with Technology, Finance and Businesses stakeholders to drive issues to resolution to keep our data pipelines running.",Information & Communication Technology,Help Desk & IT Support,Full Time,Melbourne,Melbourne VIC 3000,,Macquarie Group,Macquarie Group Limited,False
254,12,59638007,Microsoft Data Engineer,data-engineer,2023-01-08T23:12:12Z,Microsoft Data Engineer opportunity to join the talented DXC Microsoft team! Can be based anywhere in AU. WFH/ Hybrid working permitted,Information & Communication Technology,Developers/Programmers,Full Time,Sydney,Sydney NSW 2000,,DXC Technology,DXC Technology Australia & New Zealand,False
255,12,59831953,2 x EDW Engineer - Hybrid,engineer,2023-01-24T04:00:16Z,Our client seeks the engagement of 2 x EDW Engineers for a long term Federal Government contract.,Information & Communication Technology,Database Development & Administration,Contract/Temp,Sydney,Sydney NSW 2000,$100 - $110 p.h. + Long Term Federal Governenment,Recruitment Hive,Recruitment Hive,False
256,12,59785654,Machine Learning Engineer,machine-learning-engineer,2023-01-19T06:18:05Z,Join a leading Australian company and build on your Cloud/MLOps Engineering skills!,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,"$110,000 - $160,000 + super | WFH/Hybrid",TheDriveGroup,TheDriveGroup,False
257,12,59734906,"Data Modeller (SQL, Python, KYC, Risk, Banking)",data-modeller,2023-01-16T04:11:31Z,Data Driven Digital Innovation Firm seeking dynamic Data Modeller to initially work on high-profile engagement.,Information & Communication Technology,Database Development & Administration,Full Time,Sydney,Sydney NSW 2000,Competitive Salary,Anson Mccade,Anson McCade Ltd,False
258,12,59686777,Senior Data Engineer,data-engineer,2023-01-11T08:01:51Z,We are looking to hire a Senior Data Engineer to join our team.,Information & Communication Technology,Database Development & Administration,Contract/Temp,Melbourne,Melbourne VIC 3000,,Attra Pty Ltd,Attra Pty Ltd,False
259,12,59782336,Data Modeller,data-modeller,2023-01-19T03:48:21Z,You will be responsible for developing and the enterprise data model and catalogue,Information & Communication Technology,Other,Full Time,Melbourne,Melbourne VIC 3000,benefits & bonus & flex working,Transurban Group,Transurban Ltd,False
260,12,59628938,"Developer, Data Engineer",data-engineer,2023-01-06T06:01:05Z,Investigate and analyse data to create robust data pipelines,Information & Communication Technology,Engineering - Software,Full Time,Ballarat & Central Highlands,Ballarat VIC 3350,"$90,899 p.a. plus up to 17% superannuation",Federation University Australia,Federation University Australia,False
261,12,59695311,Technical Support Engineer - Data Engineering,technical-support-engineer,2023-01-12T01:53:29Z,"Work closely with Technology, Finance and Businesses stakeholders to drive issues to resolution to keep our data pipelines running.",Information & Communication Technology,Help Desk & IT Support,Full Time,Sydney,Sydney NSW 2000,,Macquarie Group,Macquarie Group Limited,False
262,12,59686301,Senior Data Engineer,data-engineer,2023-01-11T07:05:27Z,"Act as a SME in data engineering and GCP data technologies
Work/life balance/ongoing learning & development opportunities
Rolling contract opportunity",Information & Communication Technology,Engineering - Software,Contract/Temp,Melbourne,Melbourne VIC 3000,,Evolution Recruitment Solutions,Evolution Recruitment Solutions Pty Ltd,False
263,12,59618421,Data Engineer,data-engineer,2023-01-05T05:49:07Z,Join a growing consultancy that works with a diverse range of clients to deliver high-quality digital and data solutions with a customer-first focus.,Information & Communication Technology,Database Development & Administration,Full Time,Brisbane,Brisbane QLD 4000,$120k - $130k,Humanised Group,Humanised Group,False
